Apr 11 04:02:20.010 INFO SONY_PS2: dats/SONY_PS2/Sony - PlayStation 2 - BIOS Datfile (107) (2019-11-25).dat, path: dats/SONY_PS2/Sony - PlayStation 2 - BIOS Datfile (107) (2019-11-25).dat, platform_id: SONY_PS2
Apr 11 04:02:43.560 INFO SEGA_32X_CD: dats/SEGA_32X_CD/Sega 32X - CD - Games - [ISO] (TOSEC-v2014-07-01_CM).dat, path: dats/SEGA_32X_CD/Sega 32X - CD - Games - [ISO] (TOSEC-v2014-07-01_CM).dat, platform_id: SEGA_32X_CD
Apr 11 04:02:43.562 INFO SEGA_32X_CD: dats/SEGA_32X_CD/Sega 32X - CD - Games - [IMG] (TOSEC-v2013-04-10_CM).dat, path: dats/SEGA_32X_CD/Sega 32X - CD - Games - [IMG] (TOSEC-v2013-04-10_CM).dat, platform_id: SEGA_32X_CD
Apr 11 04:02:43.564 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Demos - [JAG] (TOSEC-v2018-07-01_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Demos - [JAG] (TOSEC-v2018-07-01_CM).dat, platform_id: ATARI_JAGUAR
Apr 11 04:02:43.566 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari - Jaguar (J64) (20200926-011159).dat, path: dats/ATARI_JAGUAR/Atari - Jaguar (J64) (20200926-011159).dat, platform_id: ATARI_JAGUAR
Apr 11 04:02:43.569 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari - Jaguar (ROM) (20200926-011159).dat, path: dats/ATARI_JAGUAR/Atari - Jaguar (ROM) (20200926-011159).dat, platform_id: ATARI_JAGUAR
Apr 11 04:02:43.572 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Demos - [COF] (TOSEC-v2018-07-01_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Demos - [COF] (TOSEC-v2018-07-01_CM).dat, platform_id: ATARI_JAGUAR
Apr 11 04:02:43.576 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/OpenJag.dat, path: dats/ATARI_JAGUAR/OpenJag.dat, platform_id: ATARI_JAGUAR
Apr 11 04:02:43.580 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Applications - [COF] (TOSEC-v2018-07-01_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Applications - [COF] (TOSEC-v2018-07-01_CM).dat, platform_id: ATARI_JAGUAR
Apr 11 04:02:43.581 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Games - [BIN] (TOSEC-v2018-07-01_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Games - [BIN] (TOSEC-v2018-07-01_CM).dat, platform_id: ATARI_JAGUAR
Apr 11 04:02:43.583 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Demos - [BIN] (TOSEC-v2018-07-01_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Demos - [BIN] (TOSEC-v2018-07-01_CM).dat, platform_id: ATARI_JAGUAR
Apr 11 04:02:43.584 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Applications - [BIN] (TOSEC-v2018-07-01_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Applications - [BIN] (TOSEC-v2018-07-01_CM).dat, platform_id: ATARI_JAGUAR
Apr 11 04:02:43.584 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Games - [ABS] (TOSEC-v2018-07-01_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Games - [ABS] (TOSEC-v2018-07-01_CM).dat, platform_id: ATARI_JAGUAR
Apr 11 04:02:43.585 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Demos - [ABS] (TOSEC-v2018-07-01_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Demos - [ABS] (TOSEC-v2018-07-01_CM).dat, platform_id: ATARI_JAGUAR
Apr 11 04:02:43.585 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Demos - [ROM] (TOSEC-v2018-07-01_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Demos - [ROM] (TOSEC-v2018-07-01_CM).dat, platform_id: ATARI_JAGUAR
Apr 11 04:02:43.585 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Firmware (TOSEC-v2013-12-13_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Firmware (TOSEC-v2013-12-13_CM).dat, platform_id: ATARI_JAGUAR
Apr 11 04:02:43.586 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Games - [JAG] (TOSEC-v2018-07-01_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Games - [JAG] (TOSEC-v2018-07-01_CM).dat, platform_id: ATARI_JAGUAR
Apr 11 04:02:43.586 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Applications - [ABS] (TOSEC-v2018-07-01_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Applications - [ABS] (TOSEC-v2018-07-01_CM).dat, platform_id: ATARI_JAGUAR
Apr 11 04:02:43.587 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Applications - [JAG] (TOSEC-v2018-07-01_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Applications - [JAG] (TOSEC-v2018-07-01_CM).dat, platform_id: ATARI_JAGUAR
Apr 11 04:02:43.587 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Games - [Multipart] (TOSEC-v2018-07-01_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Games - [Multipart] (TOSEC-v2018-07-01_CM).dat, platform_id: ATARI_JAGUAR
Apr 11 04:02:43.587 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Applications - [ROM] (TOSEC-v2018-07-01_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Applications - [ROM] (TOSEC-v2018-07-01_CM).dat, platform_id: ATARI_JAGUAR
Apr 11 04:02:43.588 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Games - [J64] (TOSEC-v2018-07-01_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Games - [J64] (TOSEC-v2018-07-01_CM).dat, platform_id: ATARI_JAGUAR
Apr 11 04:02:43.592 INFO ATARI_2600: dats/ATARI_2600/Atari 2600 & VCS - Demos (TOSEC-v2020-07-16_CM).dat, path: dats/ATARI_2600/Atari 2600 & VCS - Demos (TOSEC-v2020-07-16_CM).dat, platform_id: ATARI_2600
Apr 11 04:02:43.629 INFO ATARI_2600: dats/ATARI_2600/Atari 2600 & VCS - Games (TOSEC-v2020-07-16_CM).dat, path: dats/ATARI_2600/Atari 2600 & VCS - Games (TOSEC-v2020-07-16_CM).dat, platform_id: ATARI_2600
Apr 11 04:02:43.690 INFO ATARI_2600: dats/ATARI_2600/Atari - 2600 (20200514-091155).dat, path: dats/ATARI_2600/Atari - 2600 (20200514-091155).dat, platform_id: ATARI_2600
Apr 11 04:02:43.714 INFO ATARI_2600: dats/ATARI_2600/Atari 2600 & VCS - Educational (TOSEC-v2019-09-02_CM).dat, path: dats/ATARI_2600/Atari 2600 & VCS - Educational (TOSEC-v2019-09-02_CM).dat, platform_id: ATARI_2600
Apr 11 04:02:43.898 INFO ATARI_2600: dats/ATARI_2600/Open2600.dat, path: dats/ATARI_2600/Open2600.dat, platform_id: ATARI_2600
Apr 11 04:02:44.114 INFO ATARI_2600: dats/ATARI_2600/Atari 2600 & VCS - Applications (TOSEC-v2020-07-03_CM).dat, path: dats/ATARI_2600/Atari 2600 & VCS - Applications (TOSEC-v2020-07-03_CM).dat, platform_id: ATARI_2600
Apr 11 04:02:44.118 INFO SEGA_SG1000: dats/SEGA_SG1000/Sega - SG-1000 (20200217-185318).dat, path: dats/SEGA_SG1000/Sega - SG-1000 (20200217-185318).dat, platform_id: SEGA_SG1000
Apr 11 04:02:44.127 INFO SEGA_SG1000: dats/SEGA_SG1000/Sega Game 1000 - Games (TOSEC-v2021-02-12_CM).dat, path: dats/SEGA_SG1000/Sega Game 1000 - Games (TOSEC-v2021-02-12_CM).dat, platform_id: SEGA_SG1000
Apr 11 04:02:44.133 INFO SEGA_SG1000: dats/SEGA_SG1000/Sega Game 1000 - Applications (TOSEC-v2011-12-19_CM).dat, path: dats/SEGA_SG1000/Sega Game 1000 - Applications (TOSEC-v2011-12-19_CM).dat, platform_id: SEGA_SG1000
Apr 11 04:02:44.133 INFO SEGA_SG1000: dats/SEGA_SG1000/Sega Game 1000 - Demos (TOSEC-v2011-08-13_CM).dat, path: dats/SEGA_SG1000/Sega Game 1000 - Demos (TOSEC-v2011-08-13_CM).dat, platform_id: SEGA_SG1000
Apr 11 04:02:44.134 INFO SEGA_SAT: dats/SEGA_SAT/Sega Saturn - Firmware (TOSEC-v2014-07-01_CM).dat, path: dats/SEGA_SAT/Sega Saturn - Firmware (TOSEC-v2014-07-01_CM).dat, platform_id: SEGA_SAT
Apr 11 04:02:44.292 INFO SEGA_SAT: dats/SEGA_SAT/Sega - Saturn - Datfile (2335) (2021-03-18 15-52-56).dat, path: dats/SEGA_SAT/Sega - Saturn - Datfile (2335) (2021-03-18 15-52-56).dat, platform_id: SEGA_SAT
Apr 11 04:02:44.631 INFO SEGA_SAT: dats/SEGA_SAT/Sega Saturn - Applications (TOSEC-v2020-06-12_CM).dat, path: dats/SEGA_SAT/Sega Saturn - Applications (TOSEC-v2020-06-12_CM).dat, platform_id: SEGA_SAT
Apr 11 04:02:44.633 INFO SEGA_SAT: dats/SEGA_SAT/Sega Saturn - Samplers (TOSEC-v2020-07-10_CM).dat, path: dats/SEGA_SAT/Sega Saturn - Samplers (TOSEC-v2020-07-10_CM).dat, platform_id: SEGA_SAT
Apr 11 04:02:44.643 INFO SEGA_32X: dats/SEGA_32X/OpenGen.32X.dat, path: dats/SEGA_32X/OpenGen.32X.dat, platform_id: SEGA_32X
Apr 11 04:02:44.651 INFO SEGA_32X: dats/SEGA_32X/Sega 32X - Firmware (TOSEC-v2012-09-08_CM).dat, path: dats/SEGA_32X/Sega 32X - Firmware (TOSEC-v2012-09-08_CM).dat, platform_id: SEGA_32X
Apr 11 04:02:44.652 INFO SEGA_32X: dats/SEGA_32X/Sega 32X - Applications (TOSEC-v2021-02-12_CM).dat, path: dats/SEGA_32X/Sega 32X - Applications (TOSEC-v2021-02-12_CM).dat, platform_id: SEGA_32X
Apr 11 04:02:44.653 INFO SEGA_32X: dats/SEGA_32X/Sega - 32X (20210408-054313).dat, path: dats/SEGA_32X/Sega - 32X (20210408-054313).dat, platform_id: SEGA_32X
Apr 11 04:02:44.664 INFO SEGA_32X: dats/SEGA_32X/Sega 32X - Games (TOSEC-v2021-02-12_CM).dat, path: dats/SEGA_32X/Sega 32X - Games (TOSEC-v2021-02-12_CM).dat, platform_id: SEGA_32X
Apr 11 04:02:44.671 INFO SEGA_32X: dats/SEGA_32X/Sega 32X - Demos (TOSEC-v2021-02-12_CM).dat, path: dats/SEGA_32X/Sega 32X - Demos (TOSEC-v2021-02-12_CM).dat, platform_id: SEGA_32X
Apr 11 04:02:44.687 INFO NINTENDO_3DS: dats/NINTENDO_3DS/Nintendo - Nintendo 3DS (Decrypted) (20210225-131258).dat, path: dats/NINTENDO_3DS/Nintendo - Nintendo 3DS (Decrypted) (20210225-131258).dat, platform_id: NINTENDO_3DS
Apr 11 04:02:44.762 INFO NINTENDO_3DS: dats/NINTENDO_3DS/Nintendo - Nintendo 3DS (Digital) (CDN) (CIA) (20210407-134749).dat, path: dats/NINTENDO_3DS/Nintendo - Nintendo 3DS (Digital) (CDN) (CIA) (20210407-134749).dat, platform_id: NINTENDO_3DS
Apr 11 04:02:44.779 INFO NINTENDO_3DS: dats/NINTENDO_3DS/Nintendo - Nintendo 3DS (Encrypted) (20210225-131258).dat, path: dats/NINTENDO_3DS/Nintendo - Nintendo 3DS (Encrypted) (20210225-131258).dat, platform_id: NINTENDO_3DS
Apr 11 04:02:44.858 INFO NINTENDO_3DS: dats/NINTENDO_3DS/Nintendo - Nintendo 3DS (Digital) (20201110-082250).dat, path: dats/NINTENDO_3DS/Nintendo - Nintendo 3DS (Digital) (20201110-082250).dat, platform_id: NINTENDO_3DS
Apr 11 04:02:44.906 INFO NINTENDO_3DS: dats/NINTENDO_3DS/Nintendo - Nintendo 3DS (Digital) (Updates and DLC) (Encrypted) (20210131-105651).dat, path: dats/NINTENDO_3DS/Nintendo - Nintendo 3DS (Digital) (Updates and DLC) (Encrypted) (20210131-105651).dat, platform_id: NINTENDO_3DS
Apr 11 04:02:44.960 INFO NINTENDO_3DS: dats/NINTENDO_3DS/Nintendo - Nintendo 3DS (Digital) (Updates and DLC) (Decrypted) (20210131-105651).dat, path: dats/NINTENDO_3DS/Nintendo - Nintendo 3DS (Digital) (Updates and DLC) (Decrypted) (20210131-105651).dat, platform_id: NINTENDO_3DS
Apr 11 04:02:44.962 INFO NEC_SGFX: dats/NEC_SGFX/NEC SuperGrafx - Games (TOSEC-v2018-08-26_CM).dat, path: dats/NEC_SGFX/NEC SuperGrafx - Games (TOSEC-v2018-08-26_CM).dat, platform_id: NEC_SGFX
Apr 11 04:02:44.963 INFO NEC_SGFX: dats/NEC_SGFX/NEC - PC Engine SuperGrafx (20210301-191651).dat, path: dats/NEC_SGFX/NEC - PC Engine SuperGrafx (20210301-191651).dat, platform_id: NEC_SGFX
Apr 11 04:02:44.968 INFO NINTENDO_VB: dats/NINTENDO_VB/OpenVBoy.dat, path: dats/NINTENDO_VB/OpenVBoy.dat, platform_id: NINTENDO_VB
Apr 11 04:02:44.975 INFO NINTENDO_VB: dats/NINTENDO_VB/Nintendo Virtual Boy - Games (TOSEC-v2014-07-01_CM).dat, path: dats/NINTENDO_VB/Nintendo Virtual Boy - Games (TOSEC-v2014-07-01_CM).dat, platform_id: NINTENDO_VB
Apr 11 04:02:44.979 INFO NINTENDO_VB: dats/NINTENDO_VB/Nintendo Virtual Boy - Samplers (TOSEC-v2012-04-13_CM).dat, path: dats/NINTENDO_VB/Nintendo Virtual Boy - Samplers (TOSEC-v2012-04-13_CM).dat, platform_id: NINTENDO_VB
Apr 11 04:02:44.980 INFO NINTENDO_VB: dats/NINTENDO_VB/Nintendo Virtual Boy - Applications (TOSEC-v2011-08-13_CM).dat, path: dats/NINTENDO_VB/Nintendo Virtual Boy - Applications (TOSEC-v2011-08-13_CM).dat, platform_id: NINTENDO_VB
Apr 11 04:02:44.980 INFO NINTENDO_VB: dats/NINTENDO_VB/Nintendo - Virtual Boy (20200219-181350).dat, path: dats/NINTENDO_VB/Nintendo - Virtual Boy (20200219-181350).dat, platform_id: NINTENDO_VB
Apr 11 04:02:44.982 INFO NINTENDO_VB: dats/NINTENDO_VB/Nintendo Virtual Boy - Demos (TOSEC-v2012-04-13_CM).dat, path: dats/NINTENDO_VB/Nintendo Virtual Boy - Demos (TOSEC-v2012-04-13_CM).dat, platform_id: NINTENDO_VB
