Aug 30 00:16:39.553 INFO SEGA_SG1000: dats/SEGA_SG1000/Sega Game 1000 - Demos (TOSEC-v2011-08-13_CM).dat, path: dats/SEGA_SG1000/Sega Game 1000 - Demos (TOSEC-v2011-08-13_CM).dat, platform_id: SEGA_SG1000
Aug 30 00:16:50.458 INFO NINTENDO_NDS: dats/NINTENDO_NDS/Nintendo - Nintendo DS (Encrypted) (20200828-222523).dat, path: dats/NINTENDO_NDS/Nintendo - Nintendo DS (Encrypted) (20200828-222523).dat, platform_id: NINTENDO_NDS
Aug 30 00:16:50.777 INFO NINTENDO_NDS: dats/NINTENDO_NDS/Nintendo - Nintendo DS (Decrypted) (20200828-222523).dat, path: dats/NINTENDO_NDS/Nintendo - Nintendo DS (Decrypted) (20200828-222523).dat, platform_id: NINTENDO_NDS
Aug 30 00:16:51.045 INFO NINTENDO_NDS: dats/NINTENDO_NDS/Nintendo - Nintendo DS (Download Play) (20200610-035522).dat, path: dats/NINTENDO_NDS/Nintendo - Nintendo DS (Download Play) (20200610-035522).dat, platform_id: NINTENDO_NDS
Aug 30 00:16:51.065 INFO NINTENDO_SNES: dats/NINTENDO_SNES/Nintendo Super Famicom & Super Entertainment System - Firmware (TOSEC-v2011-08-13_CM).dat, path: dats/NINTENDO_SNES/Nintendo Super Famicom & Super Entertainment System - Firmware (TOSEC-v2011-08-13_CM).dat, platform_id: NINTENDO_SNES
Aug 30 00:16:51.069 INFO NINTENDO_SNES: dats/NINTENDO_SNES/Nintendo Super Famicom & Super Entertainment System - Demos (TOSEC-v2011-08-13_CM).dat, path: dats/NINTENDO_SNES/Nintendo Super Famicom & Super Entertainment System - Demos (TOSEC-v2011-08-13_CM).dat, platform_id: NINTENDO_SNES
Aug 30 00:16:51.069 INFO NINTENDO_SNES: dats/NINTENDO_SNES/Nintendo - Super Nintendo Entertainment System (Split) (20200825-150106).dat, path: dats/NINTENDO_SNES/Nintendo - Super Nintendo Entertainment System (Split) (20200825-150106).dat, platform_id: NINTENDO_SNES
Aug 30 00:16:51.127 INFO NINTENDO_SNES: dats/NINTENDO_SNES/Nintendo Super Famicom & Super Entertainment System - Games (TOSEC-v2014-07-01_CM).dat, path: dats/NINTENDO_SNES/Nintendo Super Famicom & Super Entertainment System - Games (TOSEC-v2014-07-01_CM).dat, platform_id: NINTENDO_SNES
Aug 30 00:16:51.180 INFO NINTENDO_SNES: dats/NINTENDO_SNES/Nintendo Super Famicom & Super Entertainment System - Educational (TOSEC-v2011-08-13_CM).dat, path: dats/NINTENDO_SNES/Nintendo Super Famicom & Super Entertainment System - Educational (TOSEC-v2011-08-13_CM).dat, platform_id: NINTENDO_SNES
Aug 30 00:16:51.212 INFO NINTENDO_SNES: dats/NINTENDO_SNES/Nintendo - Super Nintendo Entertainment System (Combined) (20200825-150106).dat, path: dats/NINTENDO_SNES/Nintendo - Super Nintendo Entertainment System (Combined) (20200825-150106).dat, platform_id: NINTENDO_SNES
Aug 30 00:16:51.333 INFO ATARI_JAGUAR_CD: dats/ATARI_JAGUAR_CD/Atari Jaguar CD - Homebrew - Games - [BIN] (TOSEC-v2012-07-22_CM).dat, path: dats/ATARI_JAGUAR_CD/Atari Jaguar CD - Homebrew - Games - [BIN] (TOSEC-v2012-07-22_CM).dat, platform_id: ATARI_JAGUAR_CD
Aug 30 00:16:51.334 INFO ATARI_JAGUAR_CD: dats/ATARI_JAGUAR_CD/Atari Jaguar CD - Games (TOSEC-v2012-07-17_CM).dat, path: dats/ATARI_JAGUAR_CD/Atari Jaguar CD - Games (TOSEC-v2012-07-17_CM).dat, platform_id: ATARI_JAGUAR_CD
Aug 30 00:16:51.336 INFO ATARI_JAGUAR_CD: dats/ATARI_JAGUAR_CD/Atari - Jaguar CD Interactive Multimedia System - Datfile (10) (2019-08-27 00-06-32).dat, path: dats/ATARI_JAGUAR_CD/Atari - Jaguar CD Interactive Multimedia System - Datfile (10) (2019-08-27 00-06-32).dat, platform_id: ATARI_JAGUAR_CD
Aug 30 00:16:51.338 INFO ATARI_JAGUAR_CD: dats/ATARI_JAGUAR_CD/Atari Jaguar CD - Homebrew - Games - [CDI] (TOSEC-v2012-07-22_CM).dat, path: dats/ATARI_JAGUAR_CD/Atari Jaguar CD - Homebrew - Games - [CDI] (TOSEC-v2012-07-22_CM).dat, platform_id: ATARI_JAGUAR_CD
Aug 30 00:16:51.338 INFO ATARI_JAGUAR_CD: dats/ATARI_JAGUAR_CD/Atari Jaguar CD - Homebrew - Games - [NRG] (TOSEC-v2012-07-22_CM).dat, path: dats/ATARI_JAGUAR_CD/Atari Jaguar CD - Homebrew - Games - [NRG] (TOSEC-v2012-07-22_CM).dat, platform_id: ATARI_JAGUAR_CD
Aug 30 00:16:51.545 INFO SONY_PS3: dats/SONY_PS3/Sony - PlayStation 3 (PSN) (Content) (20200825-065247).dat, path: dats/SONY_PS3/Sony - PlayStation 3 (PSN) (Content) (20200825-065247).dat, platform_id: SONY_PS3
Aug 30 00:16:52.449 INFO SONY_PS3: dats/SONY_PS3/Sony - PlayStation 3 (PSN) (Updates) (20200810-073621).dat, path: dats/SONY_PS3/Sony - PlayStation 3 (PSN) (Updates) (20200810-073621).dat, platform_id: SONY_PS3
Aug 30 00:16:52.855 INFO SONY_PS3: dats/SONY_PS3/Sony - PlayStation 3 - Datfile (3439) (2020-08-29 01-26-59).dat, path: dats/SONY_PS3/Sony - PlayStation 3 - Datfile (3439) (2020-08-29 01-26-59).dat, platform_id: SONY_PS3
Aug 30 00:16:52.999 INFO SONY_PS3: dats/SONY_PS3/WIP Sony - PlayStation 3 (PSN) (Decrypted) (20180429-070319).dat, path: dats/SONY_PS3/WIP Sony - PlayStation 3 (PSN) (Decrypted) (20180429-070319).dat, platform_id: SONY_PS3
Aug 30 00:16:53.017 INFO NEC_SGFX: dats/NEC_SGFX/NEC SuperGrafx - Games (TOSEC-v2018-08-26_CM).dat, path: dats/NEC_SGFX/NEC SuperGrafx - Games (TOSEC-v2018-08-26_CM).dat, platform_id: NEC_SGFX
Aug 30 00:16:53.017 INFO NEC_SGFX: dats/NEC_SGFX/NEC - PC Engine SuperGrafx (20191209-202241).dat, path: dats/NEC_SGFX/NEC - PC Engine SuperGrafx (20191209-202241).dat, platform_id: NEC_SGFX
Aug 30 00:16:53.019 INFO COLECO_CV: dats/COLECO_CV/Coleco ColecoVision - Demos (TOSEC-v2015-05-07_CM).dat, path: dats/COLECO_CV/Coleco ColecoVision - Demos (TOSEC-v2015-05-07_CM).dat, platform_id: COLECO_CV
Aug 30 00:16:53.021 INFO COLECO_CV: dats/COLECO_CV/Coleco ColecoVision - Educational (TOSEC-v2015-05-07_CM).dat, path: dats/COLECO_CV/Coleco ColecoVision - Educational (TOSEC-v2015-05-07_CM).dat, platform_id: COLECO_CV
Aug 30 00:16:53.023 INFO COLECO_CV: dats/COLECO_CV/Coleco ColecoVision - Firmware (TOSEC-v2015-05-07_CM).dat, path: dats/COLECO_CV/Coleco ColecoVision - Firmware (TOSEC-v2015-05-07_CM).dat, platform_id: COLECO_CV
Aug 30 00:16:53.025 INFO COLECO_CV: dats/COLECO_CV/Coleco - ColecoVision (20191208-220349).dat, path: dats/COLECO_CV/Coleco - ColecoVision (20191208-220349).dat, platform_id: COLECO_CV
Aug 30 00:16:53.049 INFO COLECO_CV: dats/COLECO_CV/Coleco ColecoVision - Games (TOSEC-v2015-05-07_CM).dat, path: dats/COLECO_CV/Coleco ColecoVision - Games (TOSEC-v2015-05-07_CM).dat, platform_id: COLECO_CV
Aug 30 00:16:53.064 INFO COLECO_CV: dats/COLECO_CV/Coleco ColecoVision - Applications (TOSEC-v2015-05-07_CM).dat, path: dats/COLECO_CV/Coleco ColecoVision - Applications (TOSEC-v2015-05-07_CM).dat, platform_id: COLECO_CV
