Apr 18 00:17:47.021 INFO SONY_PS2: dats/SONY_PS2/Sony - PlayStation 2 - BIOS Datfile (107) (2019-11-25).dat, path: dats/SONY_PS2/Sony - PlayStation 2 - BIOS Datfile (107) (2019-11-25).dat, platform_id: SONY_PS2
Apr 18 00:18:09.626 INFO SEGA_32X_CD: dats/SEGA_32X_CD/Sega 32X - CD - Games - [IMG] (TOSEC-v2013-04-10_CM).dat, path: dats/SEGA_32X_CD/Sega 32X - CD - Games - [IMG] (TOSEC-v2013-04-10_CM).dat, platform_id: SEGA_32X_CD
Apr 18 00:18:09.627 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Demos - [JAG] (TOSEC-v2018-07-01_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Demos - [JAG] (TOSEC-v2018-07-01_CM).dat, platform_id: ATARI_JAGUAR
Apr 18 00:18:09.629 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari - Jaguar (J64) (20200926-011159).dat, path: dats/ATARI_JAGUAR/Atari - Jaguar (J64) (20200926-011159).dat, platform_id: ATARI_JAGUAR
Apr 18 00:18:09.633 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari - Jaguar (ROM) (20200926-011159).dat, path: dats/ATARI_JAGUAR/Atari - Jaguar (ROM) (20200926-011159).dat, platform_id: ATARI_JAGUAR
Apr 18 00:18:09.636 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Demos - [COF] (TOSEC-v2018-07-01_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Demos - [COF] (TOSEC-v2018-07-01_CM).dat, platform_id: ATARI_JAGUAR
Apr 18 00:18:09.639 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/OpenJag.dat, path: dats/ATARI_JAGUAR/OpenJag.dat, platform_id: ATARI_JAGUAR
Apr 18 00:18:09.642 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Applications - [COF] (TOSEC-v2018-07-01_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Applications - [COF] (TOSEC-v2018-07-01_CM).dat, platform_id: ATARI_JAGUAR
Apr 18 00:18:09.643 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Games - [BIN] (TOSEC-v2018-07-01_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Games - [BIN] (TOSEC-v2018-07-01_CM).dat, platform_id: ATARI_JAGUAR
Apr 18 00:18:09.645 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Demos - [BIN] (TOSEC-v2018-07-01_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Demos - [BIN] (TOSEC-v2018-07-01_CM).dat, platform_id: ATARI_JAGUAR
Apr 18 00:18:09.646 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Applications - [BIN] (TOSEC-v2018-07-01_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Applications - [BIN] (TOSEC-v2018-07-01_CM).dat, platform_id: ATARI_JAGUAR
Apr 18 00:18:09.646 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Games - [ABS] (TOSEC-v2018-07-01_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Games - [ABS] (TOSEC-v2018-07-01_CM).dat, platform_id: ATARI_JAGUAR
Apr 18 00:18:09.646 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Demos - [ABS] (TOSEC-v2018-07-01_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Demos - [ABS] (TOSEC-v2018-07-01_CM).dat, platform_id: ATARI_JAGUAR
Apr 18 00:18:09.646 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Demos - [ROM] (TOSEC-v2018-07-01_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Demos - [ROM] (TOSEC-v2018-07-01_CM).dat, platform_id: ATARI_JAGUAR
Apr 18 00:18:09.646 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Firmware (TOSEC-v2013-12-13_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Firmware (TOSEC-v2013-12-13_CM).dat, platform_id: ATARI_JAGUAR
Apr 18 00:18:09.647 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Games - [JAG] (TOSEC-v2018-07-01_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Games - [JAG] (TOSEC-v2018-07-01_CM).dat, platform_id: ATARI_JAGUAR
Apr 18 00:18:09.647 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Applications - [ABS] (TOSEC-v2018-07-01_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Applications - [ABS] (TOSEC-v2018-07-01_CM).dat, platform_id: ATARI_JAGUAR
Apr 18 00:18:09.647 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Applications - [JAG] (TOSEC-v2018-07-01_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Applications - [JAG] (TOSEC-v2018-07-01_CM).dat, platform_id: ATARI_JAGUAR
Apr 18 00:18:09.648 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Games - [Multipart] (TOSEC-v2018-07-01_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Games - [Multipart] (TOSEC-v2018-07-01_CM).dat, platform_id: ATARI_JAGUAR
Apr 18 00:18:09.648 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Applications - [ROM] (TOSEC-v2018-07-01_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Applications - [ROM] (TOSEC-v2018-07-01_CM).dat, platform_id: ATARI_JAGUAR
Apr 18 00:18:09.649 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Games - [J64] (TOSEC-v2018-07-01_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Games - [J64] (TOSEC-v2018-07-01_CM).dat, platform_id: ATARI_JAGUAR
Apr 18 00:18:09.653 INFO ATARI_2600: dats/ATARI_2600/Atari 2600 & VCS - Demos (TOSEC-v2020-07-16_CM).dat, path: dats/ATARI_2600/Atari 2600 & VCS - Demos (TOSEC-v2020-07-16_CM).dat, platform_id: ATARI_2600
Apr 18 00:18:09.688 INFO ATARI_2600: dats/ATARI_2600/Atari 2600 & VCS - Games (TOSEC-v2020-07-16_CM).dat, path: dats/ATARI_2600/Atari 2600 & VCS - Games (TOSEC-v2020-07-16_CM).dat, platform_id: ATARI_2600
Apr 18 00:18:09.740 INFO ATARI_2600: dats/ATARI_2600/Atari - 2600 (20200514-091155).dat, path: dats/ATARI_2600/Atari - 2600 (20200514-091155).dat, platform_id: ATARI_2600
Apr 18 00:18:09.757 INFO ATARI_2600: dats/ATARI_2600/Atari 2600 & VCS - Educational (TOSEC-v2019-09-02_CM).dat, path: dats/ATARI_2600/Atari 2600 & VCS - Educational (TOSEC-v2019-09-02_CM).dat, platform_id: ATARI_2600
Apr 18 00:18:09.920 INFO ATARI_2600: dats/ATARI_2600/Open2600.dat, path: dats/ATARI_2600/Open2600.dat, platform_id: ATARI_2600
Apr 18 00:18:10.097 INFO ATARI_2600: dats/ATARI_2600/Atari 2600 & VCS - Applications (TOSEC-v2020-07-03_CM).dat, path: dats/ATARI_2600/Atari 2600 & VCS - Applications (TOSEC-v2020-07-03_CM).dat, platform_id: ATARI_2600
Apr 18 00:18:10.101 INFO SEGA_SG1000: dats/SEGA_SG1000/Sega - SG-1000 (20200217-185318).dat, path: dats/SEGA_SG1000/Sega - SG-1000 (20200217-185318).dat, platform_id: SEGA_SG1000
Apr 18 00:18:10.111 INFO SEGA_SG1000: dats/SEGA_SG1000/Sega Game 1000 - Games (TOSEC-v2021-02-12_CM).dat, path: dats/SEGA_SG1000/Sega Game 1000 - Games (TOSEC-v2021-02-12_CM).dat, platform_id: SEGA_SG1000
Apr 18 00:18:10.115 INFO SEGA_SG1000: dats/SEGA_SG1000/Sega Game 1000 - Applications (TOSEC-v2011-12-19_CM).dat, path: dats/SEGA_SG1000/Sega Game 1000 - Applications (TOSEC-v2011-12-19_CM).dat, platform_id: SEGA_SG1000
Apr 18 00:18:10.116 INFO SEGA_SG1000: dats/SEGA_SG1000/Sega Game 1000 - Demos (TOSEC-v2011-08-13_CM).dat, path: dats/SEGA_SG1000/Sega Game 1000 - Demos (TOSEC-v2011-08-13_CM).dat, platform_id: SEGA_SG1000
Apr 18 00:18:10.116 INFO SEGA_SAT: dats/SEGA_SAT/Sega Saturn - Firmware (TOSEC-v2014-07-01_CM).dat, path: dats/SEGA_SAT/Sega Saturn - Firmware (TOSEC-v2014-07-01_CM).dat, platform_id: SEGA_SAT
Apr 18 00:18:10.267 INFO SEGA_SAT: dats/SEGA_SAT/Sega - Saturn - Datfile (2335) (2021-03-18 15-52-56).dat, path: dats/SEGA_SAT/Sega - Saturn - Datfile (2335) (2021-03-18 15-52-56).dat, platform_id: SEGA_SAT
Apr 18 00:18:10.518 INFO SEGA_SAT: dats/SEGA_SAT/Sega Saturn - Applications (TOSEC-v2020-06-12_CM).dat, path: dats/SEGA_SAT/Sega Saturn - Applications (TOSEC-v2020-06-12_CM).dat, platform_id: SEGA_SAT
Apr 18 00:18:10.521 INFO SEGA_SAT: dats/SEGA_SAT/Sega Saturn - Samplers (TOSEC-v2020-07-10_CM).dat, path: dats/SEGA_SAT/Sega Saturn - Samplers (TOSEC-v2020-07-10_CM).dat, platform_id: SEGA_SAT
Apr 18 00:18:10.530 INFO SEGA_32X: dats/SEGA_32X/OpenGen.32X.dat, path: dats/SEGA_32X/OpenGen.32X.dat, platform_id: SEGA_32X
Apr 18 00:18:10.538 INFO SEGA_32X: dats/SEGA_32X/Sega 32X - Firmware (TOSEC-v2012-09-08_CM).dat, path: dats/SEGA_32X/Sega 32X - Firmware (TOSEC-v2012-09-08_CM).dat, platform_id: SEGA_32X
Apr 18 00:18:10.538 INFO SEGA_32X: dats/SEGA_32X/Sega 32X - Applications (TOSEC-v2021-02-12_CM).dat, path: dats/SEGA_32X/Sega 32X - Applications (TOSEC-v2021-02-12_CM).dat, platform_id: SEGA_32X
Apr 18 00:18:10.540 INFO SEGA_32X: dats/SEGA_32X/Sega - 32X (20210408-054313).dat, path: dats/SEGA_32X/Sega - 32X (20210408-054313).dat, platform_id: SEGA_32X
Apr 18 00:18:10.549 INFO SEGA_32X: dats/SEGA_32X/Sega 32X - Games (TOSEC-v2021-02-12_CM).dat, path: dats/SEGA_32X/Sega 32X - Games (TOSEC-v2021-02-12_CM).dat, platform_id: SEGA_32X
Apr 18 00:18:10.555 INFO SEGA_32X: dats/SEGA_32X/Sega 32X - Demos (TOSEC-v2021-02-12_CM).dat, path: dats/SEGA_32X/Sega 32X - Demos (TOSEC-v2021-02-12_CM).dat, platform_id: SEGA_32X
Apr 18 00:18:10.570 INFO NINTENDO_3DS: dats/NINTENDO_3DS/Nintendo - Nintendo 3DS (Encrypted) (20210411-044554).dat, path: dats/NINTENDO_3DS/Nintendo - Nintendo 3DS (Encrypted) (20210411-044554).dat, platform_id: NINTENDO_3DS
Apr 18 00:18:10.632 INFO NINTENDO_3DS: dats/NINTENDO_3DS/Nintendo - Nintendo 3DS (Digital) (CDN) (CIA) (20210410-150905).dat, path: dats/NINTENDO_3DS/Nintendo - Nintendo 3DS (Digital) (CDN) (CIA) (20210410-150905).dat, platform_id: NINTENDO_3DS
Apr 18 00:18:10.640 INFO NINTENDO_3DS: dats/NINTENDO_3DS/Nintendo - Nintendo 3DS (Digital) (20201110-082250).dat, path: dats/NINTENDO_3DS/Nintendo - Nintendo 3DS (Digital) (20201110-082250).dat, platform_id: NINTENDO_3DS
Apr 18 00:18:10.682 INFO NINTENDO_3DS: dats/NINTENDO_3DS/Nintendo - Nintendo 3DS (Digital) (Updates and DLC) (Encrypted) (20210131-105651).dat, path: dats/NINTENDO_3DS/Nintendo - Nintendo 3DS (Digital) (Updates and DLC) (Encrypted) (20210131-105651).dat, platform_id: NINTENDO_3DS
Apr 18 00:18:10.740 INFO NINTENDO_3DS: dats/NINTENDO_3DS/Nintendo - Nintendo 3DS (Decrypted) (20210411-044554).dat, path: dats/NINTENDO_3DS/Nintendo - Nintendo 3DS (Decrypted) (20210411-044554).dat, platform_id: NINTENDO_3DS
Apr 18 00:18:10.800 INFO NINTENDO_3DS: dats/NINTENDO_3DS/Nintendo - Nintendo 3DS (Digital) (Updates and DLC) (Decrypted) (20210131-105651).dat, path: dats/NINTENDO_3DS/Nintendo - Nintendo 3DS (Digital) (Updates and DLC) (Decrypted) (20210131-105651).dat, platform_id: NINTENDO_3DS
Apr 18 00:18:10.801 INFO NEC_SGFX: dats/NEC_SGFX/NEC SuperGrafx - Games (TOSEC-v2018-08-26_CM).dat, path: dats/NEC_SGFX/NEC SuperGrafx - Games (TOSEC-v2018-08-26_CM).dat, platform_id: NEC_SGFX
Apr 18 00:18:10.802 INFO NEC_SGFX: dats/NEC_SGFX/NEC - PC Engine SuperGrafx (20210301-191651).dat, path: dats/NEC_SGFX/NEC - PC Engine SuperGrafx (20210301-191651).dat, platform_id: NEC_SGFX
Apr 18 00:18:10.807 INFO NINTENDO_VB: dats/NINTENDO_VB/OpenVBoy.dat, path: dats/NINTENDO_VB/OpenVBoy.dat, platform_id: NINTENDO_VB
Apr 18 00:18:10.813 INFO NINTENDO_VB: dats/NINTENDO_VB/Nintendo Virtual Boy - Games (TOSEC-v2014-07-01_CM).dat, path: dats/NINTENDO_VB/Nintendo Virtual Boy - Games (TOSEC-v2014-07-01_CM).dat, platform_id: NINTENDO_VB
Apr 18 00:18:10.817 INFO NINTENDO_VB: dats/NINTENDO_VB/Nintendo Virtual Boy - Samplers (TOSEC-v2012-04-13_CM).dat, path: dats/NINTENDO_VB/Nintendo Virtual Boy - Samplers (TOSEC-v2012-04-13_CM).dat, platform_id: NINTENDO_VB
Apr 18 00:18:10.818 INFO NINTENDO_VB: dats/NINTENDO_VB/Nintendo Virtual Boy - Applications (TOSEC-v2011-08-13_CM).dat, path: dats/NINTENDO_VB/Nintendo Virtual Boy - Applications (TOSEC-v2011-08-13_CM).dat, platform_id: NINTENDO_VB
Apr 18 00:18:10.818 INFO NINTENDO_VB: dats/NINTENDO_VB/Nintendo - Virtual Boy (20200219-181350).dat, path: dats/NINTENDO_VB/Nintendo - Virtual Boy (20200219-181350).dat, platform_id: NINTENDO_VB
Apr 18 00:18:10.820 INFO NINTENDO_VB: dats/NINTENDO_VB/Nintendo Virtual Boy - Demos (TOSEC-v2012-04-13_CM).dat, path: dats/NINTENDO_VB/Nintendo Virtual Boy - Demos (TOSEC-v2012-04-13_CM).dat, platform_id: NINTENDO_VB
