Aug 23 01:44:51.695 INFO SEGA_SG1000: dats/SEGA_SG1000/Sega Game 1000 - Demos (TOSEC-v2011-08-13_CM).dat, path: dats/SEGA_SG1000/Sega Game 1000 - Demos (TOSEC-v2011-08-13_CM).dat, platform_id: SEGA_SG1000
Aug 23 01:45:02.779 INFO NINTENDO_NDS: dats/NINTENDO_NDS/Nintendo - Nintendo DS (Encrypted) (20200819-224435).dat, path: dats/NINTENDO_NDS/Nintendo - Nintendo DS (Encrypted) (20200819-224435).dat, platform_id: NINTENDO_NDS
Aug 23 01:45:03.070 INFO NINTENDO_SNES: dats/NINTENDO_SNES/Nintendo - Super Nintendo Entertainment System (Combined) (20200814-092211).dat, path: dats/NINTENDO_SNES/Nintendo - Super Nintendo Entertainment System (Combined) (20200814-092211).dat, platform_id: NINTENDO_SNES
Aug 23 01:45:03.186 INFO NINTENDO_SNES: dats/NINTENDO_SNES/Nintendo Super Famicom & Super Entertainment System - Firmware (TOSEC-v2011-08-13_CM).dat, path: dats/NINTENDO_SNES/Nintendo Super Famicom & Super Entertainment System - Firmware (TOSEC-v2011-08-13_CM).dat, platform_id: NINTENDO_SNES
Aug 23 01:45:03.186 INFO NINTENDO_SNES: dats/NINTENDO_SNES/Nintendo - Super Nintendo Entertainment System (Split) (20200814-092211).dat, path: dats/NINTENDO_SNES/Nintendo - Super Nintendo Entertainment System (Split) (20200814-092211).dat, platform_id: NINTENDO_SNES
Aug 23 01:45:03.187 INFO NINTENDO_SNES: dats/NINTENDO_SNES/Nintendo Super Famicom & Super Entertainment System - Demos (TOSEC-v2011-08-13_CM).dat, path: dats/NINTENDO_SNES/Nintendo Super Famicom & Super Entertainment System - Demos (TOSEC-v2011-08-13_CM).dat, platform_id: NINTENDO_SNES
Aug 23 01:45:03.252 INFO NINTENDO_SNES: dats/NINTENDO_SNES/Nintendo Super Famicom & Super Entertainment System - Games (TOSEC-v2014-07-01_CM).dat, path: dats/NINTENDO_SNES/Nintendo Super Famicom & Super Entertainment System - Games (TOSEC-v2014-07-01_CM).dat, platform_id: NINTENDO_SNES
Aug 23 01:45:03.302 INFO NINTENDO_SNES: dats/NINTENDO_SNES/Nintendo Super Famicom & Super Entertainment System - Educational (TOSEC-v2011-08-13_CM).dat, path: dats/NINTENDO_SNES/Nintendo Super Famicom & Super Entertainment System - Educational (TOSEC-v2011-08-13_CM).dat, platform_id: NINTENDO_SNES
Aug 23 01:45:03.302 INFO ATARI_JAGUAR_CD: dats/ATARI_JAGUAR_CD/Atari Jaguar CD - Homebrew - Games - [BIN] (TOSEC-v2012-07-22_CM).dat, path: dats/ATARI_JAGUAR_CD/Atari Jaguar CD - Homebrew - Games - [BIN] (TOSEC-v2012-07-22_CM).dat, platform_id: ATARI_JAGUAR_CD
Aug 23 01:45:03.303 INFO ATARI_JAGUAR_CD: dats/ATARI_JAGUAR_CD/Atari Jaguar CD - Games (TOSEC-v2012-07-17_CM).dat, path: dats/ATARI_JAGUAR_CD/Atari Jaguar CD - Games (TOSEC-v2012-07-17_CM).dat, platform_id: ATARI_JAGUAR_CD
Aug 23 01:45:03.305 INFO ATARI_JAGUAR_CD: dats/ATARI_JAGUAR_CD/Atari - Jaguar CD Interactive Multimedia System - Datfile (10) (2019-08-27 00-06-32).dat, path: dats/ATARI_JAGUAR_CD/Atari - Jaguar CD Interactive Multimedia System - Datfile (10) (2019-08-27 00-06-32).dat, platform_id: ATARI_JAGUAR_CD
Aug 23 01:45:03.307 INFO ATARI_JAGUAR_CD: dats/ATARI_JAGUAR_CD/Atari Jaguar CD - Homebrew - Games - [CDI] (TOSEC-v2012-07-22_CM).dat, path: dats/ATARI_JAGUAR_CD/Atari Jaguar CD - Homebrew - Games - [CDI] (TOSEC-v2012-07-22_CM).dat, platform_id: ATARI_JAGUAR_CD
Aug 23 01:45:03.307 INFO ATARI_JAGUAR_CD: dats/ATARI_JAGUAR_CD/Atari Jaguar CD - Homebrew - Games - [NRG] (TOSEC-v2012-07-22_CM).dat, path: dats/ATARI_JAGUAR_CD/Atari Jaguar CD - Homebrew - Games - [NRG] (TOSEC-v2012-07-22_CM).dat, platform_id: ATARI_JAGUAR_CD
Aug 23 01:45:03.534 INFO SONY_PS3: dats/SONY_PS3/Sony - PlayStation 3 (PSN) (Content) (20200820-004318).dat, path: dats/SONY_PS3/Sony - PlayStation 3 (PSN) (Content) (20200820-004318).dat, platform_id: SONY_PS3
Aug 23 01:45:04.373 INFO SONY_PS3: dats/SONY_PS3/Sony - PlayStation 3 - Datfile (3438) (2020-08-20 20-16-08).dat, path: dats/SONY_PS3/Sony - PlayStation 3 - Datfile (3438) (2020-08-20 20-16-08).dat, platform_id: SONY_PS3
Aug 23 01:45:04.600 INFO SONY_PS3: dats/SONY_PS3/Sony - PlayStation 3 (PSN) (Updates) (20200810-073621).dat, path: dats/SONY_PS3/Sony - PlayStation 3 (PSN) (Updates) (20200810-073621).dat, platform_id: SONY_PS3
Aug 23 01:45:04.943 INFO SONY_PS3: dats/SONY_PS3/WIP Sony - PlayStation 3 (PSN) (Decrypted) (20180429-070319).dat, path: dats/SONY_PS3/WIP Sony - PlayStation 3 (PSN) (Decrypted) (20180429-070319).dat, platform_id: SONY_PS3
Aug 23 01:45:04.959 INFO NEC_SGFX: dats/NEC_SGFX/NEC SuperGrafx - Games (TOSEC-v2018-08-26_CM).dat, path: dats/NEC_SGFX/NEC SuperGrafx - Games (TOSEC-v2018-08-26_CM).dat, platform_id: NEC_SGFX
Aug 23 01:45:04.959 INFO NEC_SGFX: dats/NEC_SGFX/NEC - PC Engine SuperGrafx (20191209-202241).dat, path: dats/NEC_SGFX/NEC - PC Engine SuperGrafx (20191209-202241).dat, platform_id: NEC_SGFX
Aug 23 01:45:04.961 INFO COLECO_CV: dats/COLECO_CV/Coleco ColecoVision - Demos (TOSEC-v2015-05-07_CM).dat, path: dats/COLECO_CV/Coleco ColecoVision - Demos (TOSEC-v2015-05-07_CM).dat, platform_id: COLECO_CV
Aug 23 01:45:04.964 INFO COLECO_CV: dats/COLECO_CV/Coleco ColecoVision - Educational (TOSEC-v2015-05-07_CM).dat, path: dats/COLECO_CV/Coleco ColecoVision - Educational (TOSEC-v2015-05-07_CM).dat, platform_id: COLECO_CV
Aug 23 01:45:04.965 INFO COLECO_CV: dats/COLECO_CV/Coleco ColecoVision - Firmware (TOSEC-v2015-05-07_CM).dat, path: dats/COLECO_CV/Coleco ColecoVision - Firmware (TOSEC-v2015-05-07_CM).dat, platform_id: COLECO_CV
Aug 23 01:45:04.967 INFO COLECO_CV: dats/COLECO_CV/Coleco - ColecoVision (20191208-220349).dat, path: dats/COLECO_CV/Coleco - ColecoVision (20191208-220349).dat, platform_id: COLECO_CV
Aug 23 01:45:04.991 INFO COLECO_CV: dats/COLECO_CV/Coleco ColecoVision - Games (TOSEC-v2015-05-07_CM).dat, path: dats/COLECO_CV/Coleco ColecoVision - Games (TOSEC-v2015-05-07_CM).dat, platform_id: COLECO_CV
Aug 23 01:45:05.006 INFO COLECO_CV: dats/COLECO_CV/Coleco ColecoVision - Applications (TOSEC-v2015-05-07_CM).dat, path: dats/COLECO_CV/Coleco ColecoVision - Applications (TOSEC-v2015-05-07_CM).dat, platform_id: COLECO_CV
